,issn,file.name,first.doi.x,journal.name.x,num.authors,year.x,intro.type,discussion.type,relevance,sentence,epub,Full.title,Title20,Category_name,,Approach
37094,1313-2989,PMC3286239.nxml,10.3897/zookeys.147.1954,Zookeys,4,2011,None,Section title,," We also sampled willow stands in 1980 and 2005, however due to lack of replication (one stand only), we did not include willow in formal analyses.",1313-2970,ZooKeys,ZOOKEYS,PLANT & ANIMAL SCIENCE,,
3999,NA,PMC1534054.nxml,10.1186/1471-2148-6-54,BMC Evol Biol,4,2006,Section title,Section title,1,"In our experiment, we did not exactly replicate the conditions used by Dukas [4] in his study of D.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,ES
37096,1313-2989,PMC4195940.nxml,10.3897/zookeys.440.7891,Zookeys,7,2014,None,Section title,," Among the 100 likelihood non-bootstrap search replicates were 7 different placements: sister to leptorchestines, sister to baviines, sister to node 5 in Figure 14, sister to the Saltafresia, sister to astioids + marpissoids + baviines, sister to node 3, or sister to node 3 without the baviines.",1313-2970,ZooKeys,ZOOKEYS,PLANT & ANIMAL SCIENCE,,
37097,1313-2989,PMC3260759.nxml,10.3897/zookeys.130.1563,Zookeys,3,2011,None,Section title,,"0 (Page 2001), wasPageBreak performed on NONA (Goloboff 1998), using the Multiple TBR+TBR search strategy, options set to hold 10000 trees, 1000 replications with 100 starting tree replication.",1313-2970,ZooKeys,ZOOKEYS,PLANT & ANIMAL SCIENCE,,
37098,1313-2989,PMC3335413.nxml,10.3897/zookeys.176.2379,Zookeys,5,2012,None,Section title,, Bog replicate samples do not form a firm group and cluster near edge sites most likely due to the process of immigration.,1313-2970,ZooKeys,ZOOKEYS,PLANT & ANIMAL SCIENCE,,
37099,1313-2989,PMC4283381.nxml,10.3897/zookeys.457.6715,Zookeys,2,2014,None,Section title,," Studying host susceptibility is important since it may influence virological traits such as speed of virus replication, pathogenicity and virulence (White and Fenner 1994).",1313-2970,ZooKeys,ZOOKEYS,PLANT & ANIMAL SCIENCE,,
37100,1313-2989,PMC4857023.nxml,10.3897/zookeys.584.8065,Zookeys,5,2016,None,Section title,,No intraspecific variation was observed at COI (7 replicates).,1313-2970,ZooKeys,ZOOKEYS,PLANT & ANIMAL SCIENCE,,
37101,1314-2011,PMC3174430.nxml,10.3897/PhytoKeys.2.747,PhytoKeys,2,2011,None,Section title,," 1391), the only other species of Nesogordonia sampled, with high support (bootstrap = 100% from 10,000 replicates).",1314-2003,PhytoKeys,PHYTOKEYS,PLANT & ANIMAL SCIENCE,,
37376,1344-7610,PMC3859353.nxml,10.1270/jsbbs.63.417,Breed Sci,5,2013,None,PubMed DTD,," In Human cytomegalovirus-infected human cells, RPN2 accumulates in the viral DNA replication center (Tran et al.",1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
3597,NA,PMC2292698.nxml,10.1186/1471-2148-8-76,BMC Evol Biol,4,2008,Section title,PubMed DTD,1," The results of McKean and Nunney (2005), utilizing the agar-cornmeal-molasses food, have recently been replicated (Bedhomme et al.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,ES
37378,1344-7610,PMC3621438.nxml,10.1270/jsbbs.63.125,Breed Sci,6,2013,None,PubMed DTD,, The capability of asexual propagation is another advantage of most fruit trees that enables repeated measurements of trait phenotypes with clonally replicated genotypes.,1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
37379,1344-7610,PMC3859353.nxml,10.1270/jsbbs.63.417,Breed Sci,5,2013,None,PubMed DTD,, TOM40 is required for replication of African swine fever virus in cultured human cells (Chang et al.,1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
37380,1344-7610,PMC4671700.nxml,10.1270/jsbbs.65.396,Breed Sci,6,2015,None,PubMed DTD,," Although the reason for the unexpected hexaploid production is still unclear, we suspected that treatment time of 24 hours was too long and caused extra-round of DNA replications.",1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
37381,1344-7610,PMC3859353.nxml,10.1270/jsbbs.63.417,Breed Sci,5,2013,None,PubMed DTD,, No specific relation has been suggested between TOM40 and virus replication in plants.,1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
37382,1344-7610,PMC4267302.nxml,10.1270/jsbbs.64.282,Breed Sci,5,2014,None,PubMed DTD,, The failure to detect these QTLs in both seasons could have been due to the relatively small number of replicates used in the trial.,1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
37383,1344-7610,PMC3528326.nxml,10.1270/jsbbs.62.303,Breed Sci,4,2012,None,PubMed DTD,," They estimated the environmental variance E1 based on the means of six parental lines with two replications while, in the present study, we estimated E1 from the distributions of two parental line populations according to the procedure described by the National Agricultural Research Center (1995).",1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
37384,1344-7610,PMC4482174.nxml,10.1270/jsbbs.65.241,Breed Sci,6,2015,None,PubMed DTD,, It is thought that the variation of protein contents among the groups carrying the same Glu-B3 allele was caused by the small number of replications in backcrossing (three or four times) when NILs were developed and by the effect of the lower flour protein contents of the donor parents.,1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
37385,1344-7610,PMC5282765.nxml,10.1270/jsbbs.16131,Breed Sci,7,2016,None,PubMed DTD,, Increasing the number of replicates per NSL may improve the statistical detection power to detect loci that controls the number of tillers and primary branches per panicle in O.,1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
37386,1344-7610,PMC4267313.nxml,10.1270/jsbbs.64.378,Breed Sci,5,2014,None,PubMed DTD,, LIS and STI (SDW) were assumed as suitable parameters to assess for salt tolerance at the seedling stage because they allowed non-significant variation among accessions under control condition with non-significant variation among replications under NaCl treatment (Table 3).,1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
37387,1344-7610,PMC4482168.nxml,10.1270/jsbbs.65.192,Breed Sci,8,2015,None,PubMed DTD,," Where MS is the experimental error with the degree of freedom df = k(n __ê 1), k, n are the numbers of participating genotypes and replications respectively, and t is the critical t-value with df degree of freedom and •± probability.",1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
37388,1344-7610,PMC4267306.nxml,10.1270/jsbbs.64.321,Breed Sci,13,2014,None,PubMed DTD,, Such genomic regions are intrinsically instable and prone to mutation by mechanisms of replication slippage or unequal crossing over (Ellegren 2004).,1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
4145,NA,PMC2636768.nxml,10.1186/1471-2148-9-5,BMC Evol Biol,1,2009,None,Section title,1,"In an attempt to replicate their repeatability analysis, I was forced to assume that the use of different probes and different enzymes makes little difference to the mutation rate estimate, but this assumption is probably false.",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,EROS
3940,NA,PMC2837043.nxml,10.1186/1471-2148-10-3,BMC Evol Biol,4,2010,Section title,Section title,, Recent studies in Drosophila through underreplication documented a strong positive correlation between genome size and the amount of satDNA [2].,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4379,NA,PMC2837650.nxml,10.1186/1471-2148-10-2,BMC Evol Biol,9,2010,Section title,Section title,, Responses to selection in the two replicated experiments are remarkably similar.,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
4406,NA,PMC2837650.nxml,10.1186/1471-2148-10-2,BMC Evol Biol,9,2010,Section title,Section title,,We observed a fast response to selection between Early and Late populations in both replicated experiments.,1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
3655,NA,PMC3070645.nxml,10.1186/1471-2148-11-62,BMC Evol Biol,9,2011,Section title,Section title,," All these results combined provide strong evidence that, at least in this case, the replicate evolutionary experiment did not result in an identical outcome demonstrating the importance of selective response to random epigenetic factors impacting disease progression [25].",1471-2148,BMC EVOLUTIONARY BIOLOGY,BMC EVOL BIOL,PLANT & ANIMAL SCIENCE,,
9808,NA,PMC3112074.nxml,10.1186/1471-2229-11-75,BMC Plant Biol,9,2011,Section title,Section title,1,"05) change in abundance in treated plants relative to controls, which were reproducible in the two independent biological experiments performed in the current study, each encompassing three replicates of the four treatments.",1471-2229,BMC PLANT BIOLOGY,BMC PLANT BIOL,PLANT & ANIMAL SCIENCE,,ERWS
9896,NA,PMC3925131.nxml,10.1186/1471-2229-14-35,BMC Plant Biol,6,2014,Section title,Section title,, The highly reproducible results of the replicate data further validate the quality of the microarray platform and present dataset.,1471-2229,BMC PLANT BIOLOGY,BMC PLANT BIOL,PLANT & ANIMAL SCIENCE,,
10128,NA,PMC4189167.nxml,10.1186/s12870-014-0233-3,BMC Plant Biol,4,2014,Section title,PubMed DTD,1," Ideally, our study should be replicated using deep sequencing methods along with analysis of DNA polymorphisms at multiple genes.",1471-2229,BMC PLANT BIOLOGY,BMC PLANT BIOL,PLANT & ANIMAL SCIENCE,,ES
9709,NA,PMC4407355.nxml,10.1186/s12870-015-0485-6,BMC Plant Biol,6,2015,PubMed DTD,Section title,," The differences may be due to biological variation, as even though the experiment was replicated as closely as possible, differences may have been introduced unintentionally.",1471-2229,BMC PLANT BIOLOGY,BMC PLANT BIOL,PLANT & ANIMAL SCIENCE,,
37377,1344-7610,PMC3406788.nxml,10.1270/jsbbs.61.566,Breed Sci,8,2012,None,Section title,," Those variations, yet to be confirmed by replicated field evaluation, in the materials are notable for gene isolation and study for geographical adaptation and human selection of landraces.",1347-3735,BREEDING SCIENCE,BREEDING SCI,PLANT & ANIMAL SCIENCE,,
3449,0020-1812,PMC5310590.nxml,10.1007/s00040-016-0534-7,Insectes Soc,4,2016,None,Section title,1, The functional interactions that a resource-based or behavioural study may identify will not necessarily be replicated by an evolutionary study using genetic tools.,NA,INSECTES SOCIAUX,INSECT SOC,PLANT & ANIMAL SCIENCE,,ES
3546,0021-8790,PMC5098174.nxml,10.1111/1365-2656.12360,J Anim Ecol,5,2015,None,Section title,," Studies have shown that the outputs of these studies are often highly consistent and relevant for understanding large_„êscale processes, but with the benefit of more controlled conditions and greater replication (Spivak, Vanni & Mette 2011).",1365-2656,JOURNAL OF ANIMAL ECOLOGY,J ANIM ECOL,PLANT & ANIMAL SCIENCE,,
34828,1010-061X,PMC4274015.nxml,10.1111/jeb.12233,J Evol Biol,3,2013,None,PubMed DTD,," A final and powerful improvement would be the design of several different starting Oli sequences to allow for true replication in experiments, which is necessary to generalize results.",1420-9101,JOURNAL OF EVOLUTIONARY BIOLOGY,J EVOLUTION BIOL,PLANT & ANIMAL SCIENCE,,
8841,0022-0957,PMC4762382.nxml,10.1093/jxb/erv536,J Exp Bot,4,2016,None,Section title,, Future replicated analyses of gas exchange patterns across time points for more genotypes of Y.,1460-2431,JOURNAL OF EXPERIMENTAL BOTANY,J EXP BOT,PLANT & ANIMAL SCIENCE,,
8932,0022-0957,PMC4861027.nxml,10.1093/jxb/erw125,J Exp Bot,8,2016,None,Section title,1, The first deals with the caution that should be applied in replicating this type of experiment.,1460-2431,JOURNAL OF EXPERIMENTAL BOTANY,J EXP BOT,PLANT & ANIMAL SCIENCE,,ES
8860,0022-0957,PMC4892732.nxml,10.1093/jxb/erw169,J Exp Bot,7,2016,None,Section title,,"A difficult compromise to establish the experimental designIn addition to the population size, discussed above, year or site replications are considered essential to verify the reproducibility of the results.",1460-2431,JOURNAL OF EXPERIMENTAL BOTANY,J EXP BOT,PLANT & ANIMAL SCIENCE,,
38650,1467-7644,PMC5399005.nxml,10.1111/pbi.12655,Plant Biotechnol J,14,2016,None,Section title,," Quantification of the LigD enzyme in soluble protein extracts from all three LigDFG_„êexpressing lines using Western blot analysis (Figure‘_3) demonstrated that the expression level of LigD was strongly variable between replicate plants from the two homozygous transgenic lines (amyDFG12 and ppiDFG1), but high and more stable in the transgenic amyDFG10 line, potentially due to the mixed localization of LigD in amyDFG10 lines.",1467-7652,PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,PLANT & ANIMAL SCIENCE,,
38651,1467-7644,PMC5425389.nxml,10.1111/pbi.12666,Plant Biotechnol J,22,2017,None,Section title,, Biological and environmental variability represents the average of absolute mean differences between plot replicates and is an unavoidable property of biological variation.,1467-7652,PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,PLANT & ANIMAL SCIENCE,,
38652,1467-7644,PMC4238783.nxml,10.1111/pbi.12154,Plant Biotechnol J,5,2014,None,PubMed DTD,," Furthermore, a mutated Arabidopsis MAX4 protein in which the alanine to aspartic acid change was replicated could no longer fully rescue the Arabidopsis max4-1 branching phenotype.",1467-7652,PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,PLANT & ANIMAL SCIENCE,,
38653,1467-7644,PMC5425389.nxml,10.1111/pbi.12666,Plant Biotechnol J,22,2017,None,Section title,," From twenty independent plot sets each with three to four replicate plots, nine sets contained replication with significant variation in ANOVA tests at 95% confidence (a pairwise plot comparison within each set by Tukey test, found 22 significant differences of the 71 possible combinations).",1467-7652,PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,PLANT & ANIMAL SCIENCE,,
38654,1467-7644,PMC5069604.nxml,10.1111/pbi.12550,Plant Biotechnol J,7,2016,None,Section title,,"1% of dry weight, although the averages of the field grown biological replicates were in a similar range to those found in greenhouse tubers under development.",1467-7652,PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,PLANT & ANIMAL SCIENCE,,
38655,1467-7644,PMC4265252.nxml,10.1111/pbi.12175,Plant Biotechnol J,3,2014,None,PubMed DTD,, Previous experiments have shown that mutants that disrupt the Y-shaped structure adversely affect RNA-2 accumulation during CPMV replication in protoplasts (Rohll et al.,1467-7652,PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,PLANT & ANIMAL SCIENCE,,
38656,1467-7644,PMC5042180.nxml,10.1111/pbi.12554,Plant Biotechnol J,7,2016,None,Section title,," We observed a high correlation in the RNA_„êSeq data with two of our biological replicates, suggesting that our whitefly/cotton interaction system was robust and reliable, and would provide a valuable resource for studying plant host interactions with diminutive sap_„êsucking insects.",1467-7652,PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,PLANT & ANIMAL SCIENCE,,
38657,1467-7644,PMC5054857.nxml,10.1111/pbi.12482,Plant Biotechnol J,4,2015,None,Section title,,"Figure 3The graphs show the results of four replicate extracts of flour from control barley (wild type, cv Sloop); hordein single_„ênull lines (RisÍ™ 56, RisÍ™ 1508 and D_„ênull); the hordein double_„ênull line ULG 2.",1467-7652,PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,PLANT & ANIMAL SCIENCE,,
38658,1467-7644,PMC4112721.nxml,10.1111/pbi.12137,Plant Biotechnol J,4,2013,None,PubMed DTD,, (2013) devised a novel tobamovirus replicon vector in N.,1467-7652,PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,PLANT & ANIMAL SCIENCE,,
38659,1467-7644,PMC4949679.nxml,10.1111/pbi.12364,Plant Biotechnol J,8,2015,None,Section title,," Across three separate extraction replicates, typical relative standard deviations were below 10%.",1467-7652,PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,PLANT & ANIMAL SCIENCE,,
